portion_replicate,portions
10.0% - #595,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0]"
10.0% - #596,"[1, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0]"
10.0% - #597,"[0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1, 0]"
10.0% - #598,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0]"
10.0% - #599,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0]"
10.0% - #600,"[0, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
10.0% - #601,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0]"
10.0% - #602,"[0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0]"
10.0% - #603,"[1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1]"
10.0% - #604,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4]"
10.0% - #605,"[0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
10.0% - #606,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 3, 0]"
10.0% - #607,"[0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 0, 0]"
10.0% - #608,"[0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0]"
10.0% - #609,"[0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
10.0% - #610,"[0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 1]"
10.0% - #611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0]"
10.0% - #612,"[1, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0]"
10.0% - #613,"[0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0]"
10.0% - #614,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 0]"
10.0% - #615,"[0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]"
10.0% - #616,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0]"
10.0% - #617,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]"
10.0% - #618,"[0, 1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0]"
10.0% - #619,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 1]"
10.0% - #620,"[1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0]"
10.0% - #621,"[2, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0]"
10.0% - #622,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0]"
10.0% - #623,"[0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 1, 0]"
10.0% - #624,"[0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
10.0% - #625,"[2, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0]"
10.0% - #626,"[0, 2, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
10.0% - #627,"[0, 1, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0]"
10.0% - #628,"[0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1]"
10.0% - #629,"[2, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0]"
10.0% - #630,"[0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2]"
10.0% - #631,"[0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0]"
10.0% - #632,"[0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 1]"
10.0% - #633,"[0, 1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0]"
10.0% - #634,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]"
10.0% - #635,"[0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
10.0% - #636,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 1]"
10.0% - #637,"[0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 1]"
10.0% - #638,"[0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0]"
10.0% - #639,"[3, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
10.0% - #640,"[1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0]"
10.0% - #641,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2]"
10.0% - #642,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2]"
10.0% - #643,"[0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1]"
10.0% - #644,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2]"
10.0% - #645,"[0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 1, 0]"
10.0% - #646,"[1, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0]"
10.0% - #647,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]"
10.0% - #648,"[2, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
10.0% - #649,"[0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0]"
10.0% - #650,"[1, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0]"
10.0% - #651,"[2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #652,"[1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0]"
10.0% - #653,"[0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 0]"
10.0% - #654,"[0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 2, 0]"
10.0% - #655,"[2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0]"
10.0% - #656,"[0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0]"
10.0% - #657,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0]"
10.0% - #658,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1]"
10.0% - #659,"[0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
10.0% - #660,"[0, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0]"
10.0% - #661,"[1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0]"
10.0% - #662,"[0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]"
10.0% - #663,"[1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1]"
10.0% - #664,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 0, 0]"
10.0% - #665,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3]"
10.0% - #666,"[1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1]"
10.0% - #667,"[0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0]"
10.0% - #668,"[0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
10.0% - #669,"[0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
10.0% - #670,"[0, 0, 0, 0, 1, 2, 1, 0, 2, 0, 0, 0]"
10.0% - #671,"[0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0]"
10.0% - #672,"[1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]"
10.0% - #673,"[1, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0]"
10.0% - #674,"[1, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0]"
10.0% - #675,"[1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1]"
10.0% - #676,"[0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0]"
10.0% - #677,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0]"
10.0% - #678,"[0, 0, 0, 2, 1, 1, 0, 0, 0, 2, 0, 0]"
10.0% - #679,"[2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
10.0% - #680,"[0, 1, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0]"
10.0% - #681,"[2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
10.0% - #682,"[0, 0, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0]"
10.0% - #683,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2]"
10.0% - #684,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0]"
10.0% - #685,"[0, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0]"
10.0% - #686,"[0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0]"
10.0% - #687,"[2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]"
10.0% - #688,"[3, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
10.0% - #689,"[0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 2]"
10.0% - #690,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1]"
10.0% - #691,"[0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 1]"
10.0% - #692,"[3, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
10.0% - #693,"[0, 0, 0, 0, 2, 0, 1, 0, 0, 2, 0, 1]"
10.0% - #694,"[0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0]"
10.0% - #695,"[0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2]"
10.0% - #696,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2]"
10.0% - #697,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4]"
10.0% - #698,"[0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
10.0% - #699,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0]"
10.0% - #700,"[0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0]"
10.0% - #701,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 2]"
10.0% - #702,"[3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
10.0% - #703,"[2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
10.0% - #704,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
10.0% - #705,"[1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0]"
10.0% - #706,"[3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
10.0% - #707,"[1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0]"
10.0% - #708,"[0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1]"
10.0% - #709,"[1, 0, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0]"
10.0% - #710,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 2]"
10.0% - #711,"[1, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0]"
10.0% - #712,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1]"
10.0% - #713,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
10.0% - #714,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2]"
10.0% - #715,"[0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1]"
10.0% - #716,"[0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 1]"
10.0% - #717,"[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 1]"
10.0% - #718,"[0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1]"
10.0% - #719,"[0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
10.0% - #720,"[1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
10.0% - #721,"[0, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0]"
10.0% - #722,"[2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
10.0% - #723,"[0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 1]"
10.0% - #724,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1]"
10.0% - #725,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]"
10.0% - #726,"[2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
10.0% - #727,"[1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
10.0% - #728,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 0]"
10.0% - #729,"[0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 0, 0]"
10.0% - #730,"[2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]"
10.0% - #731,"[0, 0, 0, 3, 1, 0, 2, 0, 0, 0, 0, 0]"
10.0% - #732,"[1, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
10.0% - #733,"[0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 2]"
10.0% - #734,"[0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0]"
10.0% - #735,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 1, 0]"
10.0% - #736,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
10.0% - #737,"[3, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]"
10.0% - #738,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]"
10.0% - #739,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1]"
10.0% - #740,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
10.0% - #741,"[1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1]"
10.0% - #742,"[1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
10.0% - #743,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2]"
10.0% - #744,"[0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0]"
10.0% - #745,"[0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1]"
10.0% - #746,"[3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
10.0% - #747,"[0, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0]"
10.0% - #748,"[3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
10.0% - #749,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2]"
10.0% - #750,"[2, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0]"
10.0% - #751,"[0, 0, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0]"
10.0% - #752,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2]"
10.0% - #753,"[0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
10.0% - #754,"[0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2]"
10.0% - #755,"[0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1, 0]"
10.0% - #756,"[0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0]"
10.0% - #757,"[0, 0, 0, 0, 1, 0, 2, 0, 3, 0, 0, 0]"
10.0% - #758,"[0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0]"
10.0% - #759,"[2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
10.0% - #760,"[0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
10.0% - #761,"[0, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0]"
10.0% - #762,"[0, 0, 0, 0, 0, 1, 2, 1, 0, 2, 0, 0]"
10.0% - #763,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
10.0% - #764,"[0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1]"
10.0% - #765,"[0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0]"
10.0% - #766,"[0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0]"
10.0% - #767,"[0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0]"
10.0% - #768,"[0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1]"
10.0% - #769,"[0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0]"
10.0% - #770,"[0, 1, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0]"
10.0% - #771,"[0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
10.0% - #772,"[0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
10.0% - #773,"[0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 0]"
10.0% - #774,"[1, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0]"
10.0% - #775,"[1, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0]"
10.0% - #776,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0]"
10.0% - #777,"[0, 0, 0, 0, 1, 0, 3, 0, 2, 0, 0, 0]"
10.0% - #778,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #779,"[0, 2, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0]"
10.0% - #780,"[0, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0]"
10.0% - #781,"[0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 0]"
10.0% - #782,"[1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #783,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0]"
10.0% - #784,"[0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0]"
10.0% - #785,"[0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0]"
10.0% - #786,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0]"
10.0% - #787,"[0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0]"
10.0% - #788,"[2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2]"
10.0% - #789,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2]"
10.0% - #790,"[1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1]"
10.0% - #791,"[1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0]"
10.0% - #792,"[0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #793,"[1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]"
10.0% - #794,"[0, 0, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0]"
10.0% - #795,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1]"
10.0% - #796,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 0]"
10.0% - #797,"[0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1]"
10.0% - #798,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2]"
10.0% - #799,"[1, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
10.0% - #800,"[2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
10.0% - #801,"[0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1]"
10.0% - #802,"[0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1]"
10.0% - #803,"[0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 0, 0]"
10.0% - #804,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 0]"
10.0% - #805,"[0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1]"
10.0% - #806,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0]"
10.0% - #807,"[0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #808,"[0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 2]"
10.0% - #809,"[0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0]"
10.0% - #810,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1]"
10.0% - #811,"[0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
10.0% - #812,"[0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0]"
10.0% - #813,"[0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0]"
10.0% - #814,"[0, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
10.0% - #815,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1]"
10.0% - #816,"[0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]"
10.0% - #817,"[0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 0, 0]"
10.0% - #818,"[0, 1, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0]"
10.0% - #819,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]"
10.0% - #820,"[0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]"
10.0% - #821,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 1]"
10.0% - #822,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
10.0% - #823,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]"
10.0% - #824,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]"
10.0% - #825,"[1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0]"
10.0% - #826,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]"
10.0% - #827,"[0, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0]"
10.0% - #828,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0]"
10.0% - #829,"[0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0]"
10.0% - #830,"[1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
10.0% - #831,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
10.0% - #832,"[0, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0]"
10.0% - #833,"[0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1]"
10.0% - #834,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
10.0% - #835,"[0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 2, 0]"
10.0% - #836,"[0, 0, 1, 0, 0, 1, 0, 1, 3, 0, 0, 0]"
10.0% - #837,"[1, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0]"
10.0% - #838,"[1, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0]"
10.0% - #839,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2]"
10.0% - #840,"[0, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
10.0% - #841,"[0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0]"
10.0% - #842,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 3]"
10.0% - #843,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]"
10.0% - #844,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2]"
10.0% - #845,"[0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0]"
10.0% - #846,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]"
10.0% - #847,"[0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 2, 0]"
10.0% - #848,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
10.0% - #849,"[0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1]"
10.0% - #850,"[0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 1]"
10.0% - #851,"[0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0]"
10.0% - #852,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4]"
10.0% - #853,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]"
10.0% - #854,"[0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]"
10.0% - #855,"[2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #856,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0]"
10.0% - #857,"[0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1]"
10.0% - #858,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0]"
10.0% - #859,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
10.0% - #860,"[3, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
10.0% - #861,"[0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
10.0% - #862,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1]"
10.0% - #863,"[0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0]"
10.0% - #864,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 0]"
10.0% - #865,"[0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0]"
10.0% - #866,"[0, 0, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0]"
10.0% - #867,"[0, 0, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0]"
10.0% - #868,"[0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1]"
10.0% - #869,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 1]"
10.0% - #870,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
10.0% - #871,"[0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
10.0% - #872,"[0, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0]"
10.0% - #873,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1]"
10.0% - #874,"[1, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0]"
10.0% - #875,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]"
10.0% - #876,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0]"
10.0% - #877,"[0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1]"
10.0% - #878,"[2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
10.0% - #879,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 1]"
10.0% - #880,"[2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
10.0% - #881,"[0, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0]"
10.0% - #882,"[2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
10.0% - #883,"[0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0]"
10.0% - #884,"[1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1]"
10.0% - #885,"[1, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]"
10.0% - #886,"[1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0]"
10.0% - #887,"[0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 1]"
10.0% - #888,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2]"
10.0% - #889,"[1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0]"
10.0% - #890,"[0, 1, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0]"
10.0% - #891,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]"
